/tmp/task10-p-final2-inputs	1003	directory	54784	5	1
/tmp/task10-poison-smoke-v24	1003	directory	234	13	1
/tmp/task10-poison-smoke-v25	1003	directory	252	14	1
/tmp/task10-poison-v21	1003	directory	216	12	1
/tmp/task10-poison-v22	1003	directory	216	12	1
/tmp/task10-poison-v23	1003	directory	216	12	1
/tmp/task10-poison-v24	1003	directory	216	12	1
/tmp/task10-poison-v25	1003	directory	216	12	1
/tmp/task10-poison-v26	1003	directory	216	12	1
/tmp/task10-poison-v27	1003	directory	216	12	1
/tmp/task10-poison-v28	1003	directory	216	12	1
/tmp/task10-poison-v29	1003	directory	216	12	1
/tmp/task10-poison-v30	1003	directory	234	13	1
/tmp/task10-poison-v31	1003	directory	252	14	1
/tmp/task10-preflight-freeze.4r9ygr	1003	directory	123753	18	2
/tmp/task10-preflight-freeze.Fi9jbe	1003	directory	121741	17	2
/tmp/task10-preflight-freeze.WqDhSQ	1003	directory	120573	16	2
/tmp/task10-preflight-runtime-v4	1003	directory	140379	20	2
/tmp/task10-premise-diag-scratch	1003	directory	0	0	1
/tmp/task10-problemgen-diag-inputs	1003	directory	166336388	277	8
/tmp/task10-quant-capture	1003	directory	5797	6	1
/tmp/task10-quant2-capture	1003	directory	5963	6	1
/tmp/task10-review-a26	1003	directory	446818675	5	1
/tmp/task10-review-hammer	1003	directory	101683	24	26
/tmp/task10-review-hammer-2	1003	directory	101683	24	26
/tmp/task10-review-hammer-3	1003	directory	101683	24	26
/tmp/task10-review-p-v4-f30	1003	directory	54644	3	1
/tmp/task10-review-p-v4-s30v5	1003	directory	118119	3	1
/tmp/task10-review-scratch	1003	directory	108	1	2
/tmp/task10-review-scratch-2	1003	directory	108	1	2
/tmp/task10-review-scratch-3	1003	directory	108	1	2
/tmp/task10-review-selftest.9YXPSv	1003	directory	101791	25	28
/tmp/task10-review-v12-hammer	1003	directory	101683	24	26
/tmp/task10-review-v12-scratch	1003	directory	108	1	2
/tmp/task10-reviewfix-g1-shards	1003	directory	253344	16	1
/tmp/task10-reviewfix-g2-full	1003	directory	609470	344	8
/tmp/task10-reviewfix-g2-generated	1003	directory	377367	203	2
/tmp/task10-runtime-a-v11.OyyfPl	1003	directory	464148	66	4
/tmp/task10-runtime-p-v10.ZgdW7c	1003	directory	174974	28	3
/tmp/task10-runtime-p-v8	1003	directory	174974	28	2
/tmp/task10-runtime-smoke-v22	1003	directory	459738	66	3
/tmp/task10-runtime-smoke-v23.4Fp7wW	1003	directory	464148	66	4
/tmp/task10-runtime-v18	1003	directory	463880	66	3
/tmp/task10-runtime-v19.MZDKoR	1003	directory	464101	66	4
/tmp/task10-runtime-v19.pQgle8	1003	directory	0	0	1
/tmp/task10-runtime-v20.6zOmqC	1003	directory	464148	66	4
/tmp/task10-savestate.oA5RAQ	1003	directory	53364595	5	1
/tmp/task10-seal.aYuHqy	1003	directory	125715	19	2
/tmp/task10-seal.rjgGfC	1003	directory	120381	18	2
/tmp/task10-seal.sM4Pwz	1003	directory	125608	19	2
/tmp/task10-selftest-child	1003	directory	112	4	13
/tmp/task10-smoke-v11-stale-runtime-failed-reflink	1003	directory	0	0	63
/tmp/task10-smoke-v14-bootstrap	1003	directory	330057810	682	64
/tmp/task10-smoke-v16-corrupt-checkpoint	1003	directory	330055153	679	63
/tmp/task10-smoke-v16-stale-runtime	1003	directory	330055153	679	63
/tmp/task10-smoke83-old-checkpoint-evidence	1003	directory	162188635	285	40
/tmp/task10-storage-v2-bootstrap	1003	directory	330182102	682	64
/tmp/task10-worker-preflight-test	1003	directory	176771882	332	20
/tmp/task10-worker-preflight-test2	1003	directory	176775992	333	20
